Time_secs,Tail_Number,Type,Computed_Airspeed,Mach,Pitch_Angle,Roll_Angle,Altitude,Fuel_E1,Fuel_E2,Gross_Weight,T_Air_Temp,Drift_Angle,EGT_E1,EGT_E2,EPR_E1,EPR_E2,N1_E1,N1_E2,N2_E1,N2_E2,Throttle_Angle1,Throttle_Angle2,Pack_Flow_E1,Pack_Flow_E2,L_G_S_S_N,Flap_Handle,Flap_Angle,Left_Spoiler_1_Out,Right_Spoiler_1_Out,Spoiler_Pos_LH_2,Spoiler_Pos_LH_4,Spoiler_Pos_LH_5,Spoiler_Pos_RH_2,Spoiler_Pos_RH_3,Spoiler_Pos_RH_5,Speed_Brake,Fuel,Air,Gnd_1,Gnd_3,Gnd_7,Air.1,Gnd_1.1,Gnd_3.1,Gnd_7.1,Gear_down_air,Gear_down_ground,Gear_in_transit,Gear_up
511.25,.OH-LXL,A321 (1),194.0,0.31,10.2,-2.1,3776,3127,3184,65902,15.5,-3.16,722,720,1.047,1.033,85.0,85.1,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6311.0,1,0,0,0,1,0,0,0,0,0,0,1
511.5,.OH-LXL,A321 (1),194.0,0.31,10.2,-1.8,3776,3127,3184,65902,15.5,-3.16,722,720,1.047,1.033,85.0,85.1,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6311.0,1,0,0,0,1,0,0,0,0,0,0,1
511.75,.OH-LXL,A321 (1),194.0,0.31,10.2,-1.8,3776,3127,3184,65902,15.5,-3.16,722,720,1.047,1.033,85.0,85.1,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6311.0,1,0,0,0,1,0,0,0,0,0,0,1
512.0,.OH-LXL,A321 (1),192.6,0.31,10.2,-1.4,3816,3124,3198,65902,15.5,-3.16,722,721,1.049,1.029,85.0,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6322.0,1,0,0,0,1,0,0,0,0,0,0,1
512.25,.OH-LXL,A321 (1),192.6,0.31,10.2,-1.4,3816,3124,3198,65902,15.5,-3.16,722,721,1.049,1.029,85.0,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6322.0,1,0,0,0,1,0,0,0,0,0,0,1
512.5,.OH-LXL,A321 (1),192.6,0.31,10.2,-1.1,3816,3124,3198,65902,15.5,-3.16,722,721,1.049,1.029,85.0,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6322.0,1,0,0,0,1,0,0,0,0,0,0,1
512.75,.OH-LXL,A321 (1),192.6,0.31,10.2,-1.1,3816,3124,3198,65902,15.5,-3.16,722,721,1.049,1.029,85.0,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6322.0,1,0,0,0,1,0,0,0,0,0,0,1
513.0,.OH-LXL,A321 (1),191.6,0.31,10.2,-0.7,3856,3126,3182,65902,15.3,-3.16,722,720,1.047,1.029,85.0,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6308.0,1,0,0,0,1,0,0,0,0,0,0,1
513.25,.OH-LXL,A321 (1),191.6,0.31,10.2,-0.7,3856,3126,3182,65902,15.3,-3.16,722,720,1.047,1.029,85.0,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6308.0,1,0,0,0,1,0,0,0,0,0,0,1
513.5,.OH-LXL,A321 (1),191.6,0.31,10.2,-0.7,3856,3126,3182,65902,15.3,-3.16,722,720,1.047,1.029,85.0,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6308.0,1,0,0,0,1,0,0,0,0,0,0,1
